Inspection_ID,DBA_Name,AKA_Name,License_#,Facility_Type,Risk,Address,City,State,Zip,Inspection_Date,Inspection_Type,Results
2456832,CHIPOTLE MEXICAN GRILL #3785,CHIPOTLE,2758297.0,Restaurant,Risk 1 (High),4701 W FOSTER AVE ,CHICAGO,IL,60630.0,11/19/2020,License,Passee
2456821,PALOMINO,PALOMINO,2757951.0,,Risk 2 (Medium),4100 S ASHLAND AVE ,CHICAGO,IL,60609.0,11/19/2020,License,Not Readyee
2456775,CURRY ON FIRE,CURRY ON FIRE,2535924.0,Restaurant,Risk 1 (High),1030 W TAYLOR ST ,CHICAGO,IL,60607.0,11/18/2020,Complaint,Pass
2456613,DUTCH & DOC'S,DUTCH & DOC'S,2574363.0,Restaurant,Risk 1 (High),x3600-3602 N CLARK ST ,CHICAGO,IL,60613.0,11/13/2020,Canvass,Out of Business
2456571,"AMERICAN EDUCARE,INC",AMERICAN EDUCARE,2641827.0,Children's Services Facility,Risk 1 (High),3107 W DEVON AVE ,CHICAGO,IL,60659.0,11/13/2020,Non-Inspection,No Entry
2456543,MS. B'S KITCHEN & CATERING LLCx,MS. B'S KITCHEN & CATERING,2631695.0,Restaurant,Risk 1 (High),4203 W CERMAK RD ,xCHICAGO,IL,60623.0,11/12/2020,Non-Inspection,No Entry
2456522,KOVAL DISTILLERY,KOVAL DISTILLERY,2658095.0,Restaurant,Risk 2 (Medium),4241 N RAVENSWOOD AVE ,CHICAGO,IL,60613.0,11/12/2020,License,Not Ready
2456453,SWIRLZ CUPCAKES,SWIRLZ CUPCAKES,1740244.0,Bakery,Risk 2 (Medium),x705 W BELDEN AVE ,CHICAGO,IL,60614.0,11/10/2020,Canvass,Out of Business
2456444,LINCOLN HALLx,LINCOLN HALL,2411382.0,Restaurant,Risk 1 (High),2424-2426 N LINCOLN AVE ,CHICAGO,IL,60614.0,11/09/2020,Canvass,No Entry
2456378,"SNACK 4 LESS, INC.","SNACK 4 LESS, INC.",2404881.0,Grocery Store,Risk 2 (Medium),1144 W WILSON AVE ,CHICAGO,IL,60640.0,11/06/2020,Canvass,Out of Business
2456318,"BACOLOD CHICKEN HAUS, INC",BACOLOD CHICKEN HAUS,2232086.0,Restaurant,Risk 1 (High),6320 N LINCOLN AVE ,CHICAGO,IL,60659.0,11/06/2020,Canvass,Out of Business
2456264,MISS SAIGONx,MISS SAIGON,2699550.0,Restaurant,Risk 1 (High),1129 W ARGYLE ST ,CHICAGO,IL,60640.0,11/05/2020,Canvass Re-Inspection,Passee
2454060,WATERS ELEMENTARY,WATERS ELEMENTARY,1964660.0,School,Risk 1 (High),x4540 N Campbell AVE ,CHICAGO,IL,60625.0,10/30/2020,Canvass,Pass
2454146,GRAZE,GRAZE,2642369.0,Restaurant,Risk 2 (Medium),2401 N HALSTED ST ,CHICAGO,IL,60614.0,11/03/2020,Canvass,Out of Business
2453978,AQUA CHILD CARE AND LEARNING CENTER,AQUA CHILD CARE AND LEARNING CENTER,2622845.0,Children's Services Facility,Risk 1 (High),4408 W DIVERSEY AVE ,xCHICAGO,IL,60639.0,10/29/2020,License,Pass
2453920,EL TARASCO,EL TARASCO,2008409.0,Restaurant,Risk 1 (High),x4358 W 51ST ST ,CHICAGO,IL,60632.0,10/28/2020,Canvass Re-Inspection,Pass
2453716,GOURMET GORILLA,HUNTER PERKINS CAMPUS,2608552.0,CHARTER SCHOOL,Risk 1 (High),1700 W 83RD ST ,xCHICAGO,IL,60620.0,10/22/2020,Canvass,No Entry
2453527,GOURMET DELI & SUBS,GOURMET DELI & SUBS,2753883.0,Restaurant,Risk 2 (Medium),12201-12209 S HALSTED ST ,CHICAGO,IL,60628.0,10/19/2020,License,Pass
2453489,LA FUENTE BANQUET HALL,LA FUENTE BANQUET HALL,1841170.0,Restaurant,Risk 1 (High),2514 W 51ST ST ,CHICAGO,IL,60632.0,10/19/2020,Canvass,No Entry
2453473,GREEN DRAGON,GREEN DRAGON,2677175.0,Restaurant,Risk 2 (Medium),x4650 S INDIANA ,CHICAGO,IL,60653.0,10/16/2020,License,Not Readyee
2453349,TRUMP INTERNATIONAL HOTEL,BANQUETS/MEETING ROOMS,2048786.0,Restaurant,Risk 1 (High),401 N WABASH AVE ,CHICAGO,ILxa,60611.0,10/14/2020,Canvass,Pass
2453277,KEDZIE 56,56TH NUTRITION,2753500.0,Restaurant*,Risk 2 (Medium),5650 S KEDZIE AVE ,CHICAGO,IL,60629.0,10/13/2020,License Re-Inspection,Pass
2402148,Uproar  Food & Beveragex,Uproar Food & Beverage,2745090.0,Restaurant,Risk 1 (High),1252 N WELLS ST ,CHICAGO,IL,60610.0,10/08/2020,License,Fail
2401848,JEWEL FOOD STORE #3170,JEWEL / OSCO,1366.0,Grocery Store,Risk 1 (High),5320 S PULASKI RD ,CHICAGO,IL,60632.0,09/30/2020,Complaint Re-Inspection,Pass
2401855,Vinny D's,Vinny D's,2529862.0,Restaurant,Risk 2 (Medium),1709 W DIVISION ST ,CHICAGO,IL,60622.0,09/30/2020,Canvass,Pass
2401558,THE CELL BLOCK,THE CELL BLOCK,2753251.0,TAVERN,Risk 2 (Medium),3702-3708 N HALSTED ST ,CHICAGO,IL,60613.0,09/23/2020,License,Fail
2401311,BAR DAVID/RUBENSTEIN FORUMx,BAR DAVID/RUBENSTEIN FORUM,2738716.0,KITCHEN,Risk 1 (High),1201 E 60TH ST ,xCHICAGO,IL,60637.0,09/17/2020,License,Not Ready
2387174,HAROLD'S OF CHICAGO,HAROLD'S CHICKEN,2203524.0,Restaurant*,Risk 1 (High),x7348 S STONY ISLAND AVE ,CHICAGO,IL,60649.0,09/15/2020,Short Form Complaint,Pass
2387089,DINNER AND A MOVIE,DINNER AND A MOVIE,2749482.0,Restaurant,Risk 1 (High),2500 N ASHLAND AVE ,CHICAGO,ILxa,60614.0,09/11/2020,License,Fail
2387011,REVIVAL FOOD HALL,BUDLONG/ CAFE/ UNION SQUARE PIZZA,2446206.0,Restaurant,Risk 1 (High),125 S CLARK ST ,CHICAGO,IL,60603.0,09/10/2020,Canvass,Pass
2386745,Yuki Hana,SAKAE,2288846.0,Restaurant,Risk 1 (High),2918-2920 N Clark ST ,CHICAGO,IL,60657.0,09/02/2020,Canvass,No Entry
2386731,BASKIN ROBBINS,DUNKIN  DONUTS / BASKIN ROBBINS,46876.0,Restaurant*,Risk 2 (Medium),1231 S WABASH AVE ,CHICAGO,IL,60605.0,09/02/2020,Short Form Complaint,Pass
2386663,PLEIN AIR,PLEIN AIR,2744948.0,Restaurant,Risk 1 (High),x5751 S WOODLAWN AVE ,xCHICAGO,IL,60637.0,09/01/2020,License,Fail
2386401,HQ BEERCADE II,HQ BEERCADE,1494999.0,Restaurant,Risk 1 (High),213 W INSTITUTE PL ,CHICAGO,IL,60610.0,08/24/2020,Canvass,Not Readyee
2386220,CANTEEN,COSTCO (EMPLOYEE BREAKROOM),2745178.0,Grocery Store*,Risk 3 (Low),2746 N CLYBOURN AVE ,CHICAGO,IL,60614.0,08/19/2020,License,Not Ready
2386126,JACK 'S HOT DOG,JACK 'S HOT DOG,59290.0,Restaurant,Risk 1 (High),3577 W ARMITAGE AVE ,CHICAGO,IL,60647.0,08/17/2020,Canvass Re-Inspection,Pass
2386033,BAGELERS COFFEEHOUSEx,BAGELERS COFFEEHOUSE,2314367.0,Restaurant,Risk 2 (Medium),2461 N LINCOLN AVE ,CHICAGO,ILxa,60614.0,08/13/2020,Complaint Re-Inspection,Pass
2386017,DOCKSx,DOCKS,1445981.0,Restaurant,Risk 2 (Medium),112 W 87TH ST ,CHICAGO,IL,60620.0,08/12/2020,Complaint,Fail
2385809,BRITISH INTERNATIONAL SCHOOL OF CHICAGO LINCOLN PA,,2718080.0,Children's Services Facility,Risk 1 (High),821 W EASTMAN ST ,xCHICAGO,ILxa,60622.0,08/06/2020,License,Pass
2385744,CASA MARGARITA,CASA MARGARITA,2511887.0,Restaurant,Risk 1 (High),505 N LAKE SHORE DR ,CHICAGO,IL,60611.0,08/05/2020,Complaint Re-Inspection,Pass
2385682,MCDONALD'S,MCDONALD'S,1383391.0,Restaurant,Risk 2 (Medium),4550 N CUMBERLAND AVE ,CHICAGO,IL,60656.0,08/04/2020,Canvass,Passee
2385551,AUGIE'S,AUGIE'S,38365.0,Restaurant,Risk 1 (High),1721 W WRIGHTWOOD AVE ,CHICAGO,IL,60614.0,07/30/2020,Canvass,Fail
2385497,GT FISH & OYSTERS,GT FISH & OYSTERS,66768.0,Restaurant,Risk 1 (High),531 N WELLS ST ,CHICAGO,IL,60654.0,07/29/2020,Canvass,No Entry
2385415,"TURKISH CAFE RESTAURANT, INC.","TURKISH CAFE RESTAURANT, INC,",2349184.0,Restaurant*,Risk 1 (High),2621 W LAWRENCE AVE ,xCHICAGO,IL,60625.0,07/28/2020,Canvass,Out of Business
2383167,FOREVER YOGURT - LOGAN SQUARE,FOREVER YOGURT,2637301.0,Restaurant,Risk 2 (Medium),2741 N ELSTON AVE ,CHICAGO,IL,60647.0,07/21/2020,Short Form Complaint,Passee
2382970,TOSTINI,TOSTINI,2684391.0,Restaurant*,Risk 1 (High),1622 W MORSE AVE ,CHICAGO,IL,60626.0,07/15/2020,Canvass,No Entry
2382893,REGGIE'S BAR & GRILLx,REGGIE'S BAR & GRILL,1841043.0,Restaurant,Risk 1 (High),x2105 S STATE ST ,CHICAGO,IL,60616.0,07/14/2020,Canvass Re-Inspection,Out of Business
2382717,"THE LAUNDRY BAG, INC.","THE LAUNDRY BAG, INC.",1680008.0,Grocery Store,Risk 2 (Medium),2 E 103RD ST ,xCHICAGO,IL,60628.0,07/08/2020,Canvass,Out of Business
2382335,RENAISSANCE BRONZEVILLE,RENAISSANCE BRONZEVILLE,2528637.0,Liquor,Risk 3 (Low),4641 S DR MARTIN LUTHER KING JR DR ,CHICAGO,ILxa,60653.0,06/26/2020,License Re-Inspection,Pass
2382272,THE DANDY CROWN,THE DANDY CROWN,2732635.0,Restaurant,Risk 1 (High),694 N MILWAUKEE AVE ,xCHICAGO,IL,60642.0,06/25/2020,License,Pass w/ Conditions
2373946,FOXTROT,FOXTROT,2712829.0,Restaurant,Risk 3 (Low),535 N MCCLURG CT ,CHICAGO,IL,60611.0,06/18/2020,License,Pass
2382231,ORIGINAL PAKIZA INC.x,ORIGINAL PAKIZA INC.,2609221.0,Restaurant,Risk 1 (High),1009-1011 N ORLEANS ST ,CHICAGO,IL,60610.0,06/17/2020,Complaint,No Entry
2373847,LINKS TO LEARNING CHILD CARE,LINKS TO LEARNING CHILD CARE,2216012.0,Daycare Combo 1586,Risk 1 (High),8515 S STONY ISLAND AVE ,CHICAGO,IL,60617.0,06/17/2020,License,Pass
2373714,CHIYA CHAI CAFE,CHIYA CHAI CAFE,2432644.0,Restaurant,Risk 1 (High),x2770 N MILWAUKEE AVE ,CHICAGO,ILxa,60647.0,06/15/2020,Canvass Re-Inspection,Pass
2373523,MARATHON GAS,MARATHON GAS,2156705.0,Grocery Store,Risk 3 (Low),7100 S HALSTED ST ,xCHICAGO,IL,60621.0,06/10/2020,Canvass,Out of Business
2373427,THE BUNKERx,THE BUNKER,2718517.0,Restaurant,Risk 3 (Low),1515 W MONROE ST ,CHICAGO,ILxa,60607.0,06/09/2020,License,Fail
2373293,RENALDI'S PIZZA,RENALDI'S PIZZA,2252464.0,Restaurant,Risk 1 (High),2827-2831 N BROADWAY ,xCHICAGO,IL,60657.0,06/02/2020,Complaint,No Entry
2370974,"NEW SHARK'S FISH AND CHICKEN, INC.","NEW SHARK'S FISH AND CHICKEN, INC.",2284194.0,Restaurant,Risk 1 (High),x7122 S VINCENNES AVE ,CHICAGO,ILxa,60621.0,05/21/2020,Complaint Re-Inspection,No Entry
2370886,SHOP-N-SAVE,SHOP-N-SAVE,38827.0,Grocery Store,Risk 2 (Medium),135 E 71ST ST ,CHICAGO,IL,60619.0,05/20/2020,Complaint,Fail
2370811,BK MINIMART,BK MINIMART,1927666.0,Grocery Store*,Risk 3 (Low),516 W HARRISON ST ,CHICAGO,IL,60607.0,05/19/2020,Canvass,Out of Business
2370485,GO LO,GO LO,1682383.0,GAS STATION,Risk 3 (Low),2340 W 52ND ST ,CHICAGO,IL,60609.0,05/13/2020,Canvass,Pass
2370438,DESI MART INC.,DESI MART,2728416.0,Grocery Store,Risk 3 (Low),x6422 N WESTERN AVE ,CHICAGO,ILxa,60645.0,05/12/2020,License,Not Ready
2370203,THE PIZZA CORNER,THE PIZZA CORNER,2595346.0,Restaurant,Risk 1 (High),6322 N BROADWAY ,CHICAGO,IL,60660.0,05/06/2020,Canvass,No Entry
2370217,SERVYOSELF,SERVYOSELF,2320018.0,Restaurant,Risk 2 (Medium),2024 W MONTROSE AVE ,CHICAGO,IL,60618.0,05/06/2020,Canvass,Out of Business
2370215,LEE GROCERY INC,LEE GROCERY,19274.0,Grocery Store,Risk 3 (Low),4332 N WESTERN AVE ,CHICAGO,IL,60618.0,05/06/2020,Canvass,Out of Business
2370207,THE MOODY BIBLE INSTITUTE OF CHICAGO,COFFEE COVE,19012.0,Restaurant,Risk 1 (High),820 N LA SALLE DR ,xCHICAGO,IL,60610.0,05/05/2020,Canvass,Pass
2370095,HAPPY CAKE LA BAGUETTE,HAPPY CAKE BAKERY,1986073.0,Bakery,Risk 2 (Medium),5855 W DIVERSEY AVE ,CHICAGO,IL,60639.0,05/04/2020,Canvass,No Entryee
2369926,AMISH HEALTHY FOODS,AMISH HEALTHY FOODS,2064711.0,Grocery Store,Risk 3 (Low),1023 N WESTERN AVE ,CHICAGO,IL,60622.0,04/30/2020,Canvass,Out of Businessee
2369705,"MONTESSORI ACADEMY OF CHICAGO I, LLC","MONTESSORI ACADEMY OF CHICAGO I, LLC",2215935.0,Children's Services Facility,Risk 1 (High),1335 W RANDOLPH ST ,CHICAGO,IL,60607.0,04/24/2020,License,Pass
2369619,WALGREENS #2742,WALGREENS #2742,18677.0,Grocery Store,Risk 3 (Low),430 N MICHIGAN AVE ,CHICAGO,IL,60611.0,04/22/2020,Canvass,Out of Business
2369593,WALGREENS #2840,WALGREENS #2840,18692.0,Grocery Store,Risk 3 (Low),1500 W WILSON AVE ,xCHICAGO,IL,60640.0,04/22/2020,Canvass,Pass
2369496,WINDY CITY DAWGS,WINDY CITY DAWGS,2636694.0,Restaurant*,Risk 1 (High),131 N CLINTON ST ,CHICAGO,IL,60661.0,04/21/2020,Canvass,Out of Business
2369396,QDOBA MEXICAN EATS #2628,QDOBA MEXICAN GRILL,2017847.0,Restaurant,Risk 1 (High),957 W DIVERSEY PKWY ,xCHICAGO,IL,60614.0,04/17/2020,Canvass,Out of Businessee
2367074,PHILLIPS 66x,PHILLIPS 66,2069855.0,Grocery Store*,Risk 2 (Medium),8645-8657 S ASHLAND AVE ,xCHICAGO,IL,60620.0,04/10/2020,Canvass,Out of Businessee
2367041,STARBUCKS COFFEE #22949,STARBUCKS,2458000.0,Restaurant,Risk 2 (Medium),200 N MICHIGAN AVE ,CHICAGO,IL,60601.0,04/10/2020,Canvass,Pass
2366988,POKEWORKS CHICAGO 2,,2564005.0,Restaurant*,Risk 1 (High),x1017 W LAKE ST ,CHICAGO,IL,60607.0,04/09/2020,Canvass,Out of Businessee
2366918,LA FOGATA NUEVA RESTAURANT,LA FOGATA NUEVA RESTAURANT,1874917.0,Restaurant,Risk 1 (High),3433 W LAWRENCE AVE ,CHICAGO,IL,60625.0,04/08/2020,Canvass,No Entry
2366858,HALFWIT COFFEE ROASTERS,HALFWIT COFFEE ROASTERS,2542957.0,Restaurant,Risk 2 (Medium),3431 W FULLERTON AVE ,CHICAGO,IL,60647.0,04/03/2020,Canvass,Out of Businessee
2366697,CHICK-FIL-A LOYOLA WATER TOWER,CHICK-FIL-A LOYOLA WATER TOWER,2506194.0,Restaurant,Risk 1 (High),30 E CHICAGO AVE ,xCHICAGO,IL,60611.0,04/01/2020,Canvass,No Entry
2366648,BACCI PIZZA LITTLE ITALY INC.,BACCI PIZZA,2458253.0,Restaurant,Risk 1 (High),1421 W TAYLOR ,CHICAGO,IL,60607.0,03/31/2020,Canvass,Out of Businessee
2365980,"MARZEYA BAKERY J.A.S., INC.","MARZEYA BAKERY J.A.S., INC.",2712762.0,Restaurant,Risk 2 (Medium),8908 S COMMERCIAL AVE ,CHICAGO,IL,60617.0,03/17/2020,License,No Entry
2366517,CATERPILLAR CARE,CATERPILLAR CARE,2225550.0,Children's Services Facility,Risk 1 (High),1001 N MILWAUKEE AVE ,CHICAGO,IL,60642.0,03/30/2020,License Re-Inspection,Pass
2366460,CERMAK PANTRY INC,CERMAK PANTRY INC,1645401.0,,Risk 3 (Low),2154 W CERMAK RD ,CHICAGO,IL,60608.0,03/27/2020,Canvass,Out of Businessee
2366371,BARNEY'S PIZZAx,BARNEY'S PIZZA,1742764.0,Restaurant*,Risk 1 (High),5648 W CHICAGO AVE ,CHICAGO,IL,60651.0,03/26/2020,Canvass Re-Inspection,Pass
2366318,BROADWAY MARKET,BROADWAY MARKET,1802396.0,,Risk 3 (Low),1142 W THORNDALE AVE ,CHICAGO,ILxa,60660.0,03/25/2020,Canvass,Out of Business
2366081,LEON'S BAR-B-QUE-#4,LEON'S BAR-B-QUE-#4,43932.0,Restaurant,Risk 1 (High),4550 S ARCHER AVE ,CHICAGO,IL,60632.0,03/19/2020,Canvass,Out of Business
2365998,CITY GRILL AND CAFE,,2359798.0,Restaurant,Risk 2 (Medium),4942 W CHICAGO AVE ,xCHICAGO,IL,60651.0,03/18/2020,Canvass,Out of Business
2365353,HOPSMITH TAVERN,HOPSMITH TAVERN,1196.0,Restaurant,Risk 1 (High),x15 W DIVISION ST ,CHICAGO,ILxa,60610.0,03/05/2020,Canvass,No Entry
2365731,"KIDZ CAN COOK, INC.",KIDZ CAN COOK,2677379.0,Restaurant,Risk 1 (High),7242 W TOUHY AVE ,CHICAGO,IL,60631.0,03/13/2020,Canvass,Out of Business
2365590,HALSTED STREET DELI,HALSTED STREET DELI,2064453.0,Restaurant,Risk 1 (High),222 N LA SALLE ST ,CHICAGO,IL,60601.0,03/11/2020,Canvass,Fail
2365442,LADY GREGORY'S OLD TOWN,LG'S,2469666.0,Restaurant*,Risk 1 (High),1525 N WELLS ST ,CHICAGO,ILxa,60610.0,03/06/2020,Canvass,No Entry
2365406,MEZZA GRILLED WRAPS & PITAS,MEZZA,2147911.0,Restaurant,Risk 1 (High),222 W MERCHANDISE MART PLZ ,xCHICAGO,IL,60654.0,03/06/2020,Canvass,Passee
2365389,EL RUISENOR Y EL SOL ACADEMY,EL RUISENOR Y EL SOL ACADEMY,2631060.0,Daycare (2 - 6 Years)*,Risk 1 (High),2717 W TOUHY AVE ,CHICAGO,IL,60645.0,03/06/2020,Canvass,Pass
2365328,ENJOY CHICKEN & FISH,ENJOY CHICKEN & FISH,2718044.0,Restaurant,Risk 2 (Medium),8655 S JEFFERY BLVD ,CHICAGO,IL,60617.0,03/05/2020,License,Not Ready
2365280,FRESHII,FRESHII,2626482.0,Restaurant,Risk 1 (High),50 E WASHINGTON ST ,CHICAGO,IL,60602.0,03/05/2020,Canvass,Pass
2363190,SUPPER HOUSE,SUPPER HOUSE,2703759.0,Restaurant,Risk 1 (High),3404 N HALSTED ST ,CHICAGO,IL,60657.0,03/03/2020,License Re-Inspection,Pass
2363112,LAKEFRONT NURSING & REHAB CENTER,LAKEFRONT NURSING & REHAB CENTER,2470109.0,Long Term Care*,Risk 1 (High),7618 N SHERIDAN RD ,xCHICAGO,IL,60626.0,03/03/2020,Canvass Re-Inspection,Pass
2363006,TACO BELL CANTINA,TACO BELL CANTINA,2657741.0,Restaurant*,Risk 1 (High),x2407-2409 N CLARK ST ,CHICAGO,IL,60614.0,02/27/2020,License,Not Ready
2362869,PALM COURT,PALM COURT,1766393.0,Restaurant,Risk 1 (High),140 E WALTON PL ,xCHICAGO,IL,60611.0,02/25/2020,Canvass,Pass
2362745,KIPP ONE ACADEMY,KIPP,3624765.0,School,Risk 1 (High),730 N Pulaski ,CHICAGO,IL,60624.0,02/24/2020,Canvass,Pass
2362719,CHEF PETROS RESTAURANT & BAKER,CHEF PETROS RESTAURANT & BAKER,34039.0,Restaurant,Risk 1 (High),160 N LA SALLE ST ,CHICAGO,IL,60601.0,02/21/2020,Canvass,Out of Business
2362697,Burger Fed Temp Kiosk,BURGER FED TEMP KIOSK,2609686.0,KIOSK,Risk 3 (Low),11601 W TOUHY ,CHICAGO,IL,60666.0,02/21/2020,Canvass,Out of Businessee
2362449,REDMOON THEATER,REDMOON THEATER,2298869.0,THEATER,Risk 2 (Medium),2120 S JEFFERSON ST ,CHICAGO,ILxa,60616.0,02/18/2020,Canvass,Out of Business
2362293,TROQUET RIVER NORTH,TROQUET,1954838.0,Restaurant,Risk 1 (High),111 W HURON ST ,CHICAGO,IL,60654.0,02/13/2020,Canvass Re-Inspection,Pass
2362267,BISI RESTAURANT,BISI RESTAURANT,2374042.0,MFD TRUCK,Risk 3 (Low),x853 S ROSELLE RD ,SCHAUMBURG,IL,60193.0,02/11/2020,License Re-Inspection,Pass
2359973,THE FLORENTINEx,THE FLORENTINE,2033045.0,Restaurant,Risk 1 (High),151 W ADAMS ST ,CHICAGO,IL,60603.0,02/06/2020,Canvass Re-Inspection,Pass
2359704,THE MARY MEYER SCHOOL,THE MARY MEYER SCHOOL,2215526.0,Children's Services Facility*,Risk 1 (High),x2817 N PINE GROVE AVE ,CHICAGO,IL,60657.0,01/31/2020,Canvass,Pass
2359609,ARBYS,ARBYS,71885.0,Restaurant,Risk 1 (High),500 W MADISON ST ,CHICAGO,IL,60661.0,01/30/2020,Canvass,Pass
2359578,POLONIA,POLONIA,50418.0,Restaurant,Risk 1 (High),4604 S ARCHER AVE ,CHICAGO,IL,60632.0,01/29/2020,Canvass,No Entry
2359523,SUBWAY,SUBWAY,1697154.0,Restaurant,Risk 1 (High),x1938 W LAWRENCE AVE ,CHICAGO,IL,60640.0,01/28/2020,Canvass,Out of Business
2359444,T-OPERA CAFE,T-OPERA CAFE,2560920.0,Restaurant,Risk 1 (High),x1958 W 35TH ST ,CHICAGO,ILxa,60609.0,01/27/2020,Canvass,Out of Business
2359380,THE MARKET BY FOXTROTx,FOXTROT MARKET,2641576.0,Restaurant,Risk 1 (High),401 N WELLS ST ,xCHICAGO,IL,60654.0,01/27/2020,Canvass,Pass
2359301,MILANO'S PIZZA,MILANO'S PIZZA,24438.0,Restaurant,Risk 1 (High),10945 S WESTERN AVE ,CHICAGO,IL,60643.0,01/24/2020,Canvass,Pass
2359299,7-ELEVEN #34724K,7-ELEVEN #34724K,2699414.0,Grocery Store,Risk 2 (Medium),128 N LA SALLE ST ,CHICAGO,IL,60602.0,01/24/2020,License,Pass
2357186,SEE THRU CHINESE KITCHEN,SEE THRU CHINESE KITCHEN,1245305.0,Restaurant,Risk 1 (High),8357 S COTTAGE GROVE AVE ,CHICAGO,IL,60619.0,01/23/2020,Complaint,Fail
2357079,ALTITUDE CHICAGO,ALTITUDE CHICAGO,2689164.0,Restaurant,Risk 2 (Medium),404 N ARMOUR ST ,CHICAGO,ILxa,60642.0,01/21/2020,License,Not Ready
2357015,JOEY'S RED HOTSx,JOEY'S RED HOTS,2594730.0,Restaurant*,Risk 1 (High),x11500 S WESTERN AVE ,CHICAGO,IL,60643.0,01/21/2020,Canvass Re-Inspection,Pass
2356888,"TATA FOOD MART, INC.","TATA FOOD MART, INC.",2709241.0,Grocery Store,Risk 3 (Low),342 E 71ST ST ,xCHICAGO,IL,60619.0,01/16/2020,License,Not Ready
2356842,CARNITAS EL FILLY,CARNITAS EL FILLY,2708923.0,Restaurant,Risk 1 (High),x3537 E 106TH ST ,CHICAGO,IL,60617.0,01/16/2020,License,Not Ready
2356774,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,GRAND BALLROOM,2708595.0,Restaurant,Risk 1 (High),600 E GRAND AVE ,CHICAGO,ILxa,60611.0,01/15/2020,License,Not Readyee
2356735,VISITA MARAVATIO RESTAURANT,,2664640.0,Restaurant,Risk 1 (High),1621 W 43RD ST ,CHICAGO,IL,60609.0,01/14/2020,Canvass,No Entry
2356718,TACO BELL,TACO BELL,2560341.0,Restaurant,Risk 1 (High),178 N Wabash AVE ,CHICAGO,IL,60601.0,01/14/2020,Canvass,Pass
2356656,GO GROCERx,GO GROCER,2698432.0,Grocery Store,Risk 3 (Low),1857 W NORTH AVE ,CHICAGO,IL,60622.0,01/14/2020,License,Pass w/ Conditions
2356634,BRONZEVILLE CLASSICAL,BRONZEVILLE CLASSICAL SCHOOL,3760532.0,School,Risk 1 (High),8 W ROOT ST ,CHICAGO,IL,60609.0,01/14/2020,Canvass,Pass
2356627,SHOKRAN,SHOKRAN,1884050.0,Restaurant,Risk 1 (High),4027 W IRVING PARK RD ,CHICAGO,ILxa,60641.0,01/13/2020,Canvass,No Entry
2356519,RIDGELAND DAYCARE AND CHILDREN'S SERVICE CENTER,RIDGELAND DAY CARE CENTER,2386076.0,Daycare (2 - 6 Years),Risk 1 (High),6824 S RIDGELAND AVE ,CHICAGO,IL,60649.0,01/10/2020,Canvass,Pass
2356500,A.P. DELI INC. XIx,A.P. DELI XI,2069193.0,Restaurant,Risk 1 (High),5251 W MADISON ST ,CHICAGO,IL,60644.0,01/10/2020,Canvass,Out of Business
2355900,FORT WILLOW,FORT WILLOW,2476210.0,Restaurant*,Risk 1 (High),1721 N ELSTON AVE ,CHICAGO,IL,60622.0,12/26/2019,Canvass,No Entry
2352312,LOOP SOUP,LOOP SOUP,2482956.0,Restaurant*,Risk 1 (High),131 N CLINTON ST ,CHICAGO,IL,60661.0,11/25/2019,Canvass,Out of Business
2320520,SUBWAY,SUBWAY,2233148.0,Restaurant,Risk 1 (High),1936 E 95TH ST ,CHICAGO,IL,60617.0,10/25/2019,Canvass,Out of Business
2320425,D' CANDELA,D' CANDELA RESTAURANT,2109636.0,Restaurant,Risk 1 (High),4053-4055 N KEDZIE AVE ,xCHICAGO,IL,60618.0,10/24/2019,Canvass,Out of Business
2320238,CREPE BISTRO,CREPE BISTRO,1819532.0,Restaurant*,Risk 1 (High),186 N WELLS ST ,CHICAGO,IL,60606.0,10/22/2019,Canvass,Out of Businessee
2316146,DEL REAL BAKERY,DEL REAL BAKERY,2289038.0,Bakery*,Risk 2 (Medium),3044 W 63RD ST ,CHICAGO,IL,60629.0,10/21/2019,Canvass,Out of Business
2315255,FIRE SUBS,FIRE SUBS,2583227.0,Restaurant,Risk 1 (High),7003 N CLARK ST ,CHICAGO,IL,60626.0,10/02/2019,Canvass,Out of Businessee
2312641,CARDONA'S,CARDONA'S,1273690.0,Restaurant,Risk 1 (High),3537 W LAWRENCE AVE ,xCHICAGO,IL,60625.0,09/20/2019,Canvass,Fail
2312248,"SODEXO AMERICA, LLC","SODEXO AMERICA, LLC",2271476.0,Restaurant,Risk 1 (High),500 W MONROE ST ,CHICAGO,IL,60661.0,09/13/2019,Canvass,Passee
2311553,SHAWARMA STOP,SHAWARMA STOP,2608171.0,Restaurant,Risk 1 (High),947 W WELLINGTON AVE ,CHICAGO,IL,60657.0,08/29/2019,Complaint,Fail
2305195,CANTEEN,CANTEEN,3032.0,Restaurant,Risk 2 (Medium),251 E HURON ST ,CHICAGO,IL,60611.0,08/23/2019,Canvass,Passee
2304926,LAVASH MEDITERRANEAN GRILL,LAVASH MEDITERRANEAN GRILL,2522733.0,Restaurant,Risk 1 (High),651 W WASHINGTON BLVD ,CHICAGO,IL,60661.0,08/19/2019,Canvass,Fail
2304845,HI-VIBE,HI-VIBE,2349549.0,Restaurant*,Risk 2 (Medium),160 W KINZIE ST ,CHICAGO,IL,60654.0,08/19/2019,Canvass Re-Inspection,Pass
